Age,Years_at_Company,Job_Satisfaction,Tasks_Per_Hour,Tasks_Per_Meeting,Overtime_Efficiency,Total_Work_Hours,Meeting_Burden,Overtime_Ratio,Job_Level_Numeric,Age_Experience_Ratio,Seniority_Score,Work_Life_Score,Satisfaction_Balance,Dept_HR,Dept_IT,Dept_Marketing,Dept_Operations,Dept_Sales,Remote_No,Remote_Yes,WLB_Excellent,WLB_Good,WLB_Poor
53,25,8,2.062263698951162,1.8,2.25,220,8.242444425942887,0.14285714285714285,1,2.0384615384615383,25,3.0,18.0,False,False,False,True,False,False,True,False,True,False
54,10,1,1.2480322219228204,2.0,1.3333333333333333,161,3.7400124667082224,0.13793103448275862,1,4.909090909090909,10,3.0,4.0,False,False,False,True,False,False,False,True,False,False
40,4,2,1.972114575719546,0.8666666666666667,4.333333333333333,153,16.972502341984903,0.053691275167785234,2,8.0,8,3.0,6.0,False,False,False,False,True,False,True,False,True,False
41,16,7,0.714183688044565,0.5,0.7142857142857143,178,10.273972602739725,0.1518987341772152,3,2.411764705882353,48,3.0,18.0,False,False,False,True,False,True,False,False,True,False
31,25,9,1.0130112746839273,1.4,0.5833333333333334,196,4.62622226895174,0.28205128205128205,1,1.1923076923076923,25,3.0,9.0,False,False,True,False,False,False,True,False,False,False
47,12,7,3.2397575607260776,4.75,3.1666666666666665,149,4.087446584504862,0.15037593984962405,3,3.6153846153846154,36,3.0,9.0,False,False,False,False,False,False,False,False,False,False
39,27,7,1.466487429314195,2.4,0.9230769230769231,228,3.907290649143061,0.2608695652173913,4,1.3928571428571428,97,3.0,18.0,True,False,False,False,False,False,False,True,False,False
36,10,2,2.521939600820267,1.3846153846153846,2.0,189,13.437165979538861,0.19875776397515527,2,3.272727272727273,20,3.0,6.0,False,False,True,False,False,False,False,False,True,False
57,3,6,2.3909231861587283,5.272727272727273,5.0,146,0.0,0.056338028169014086,1,9.080459770114944,3,3.0,18.0,False,False,True,False,False,True,False,False,True,False
39,8,8,1.8821315139395367,1.4545454545454546,5.416666666666666,191,9.402914903620124,0.020942408376963352,2,4.333333333333333,16,3.0,18.0,False,False,False,False,True,False,True,False,True,False
52,5,1,1.197889338784885,1.375,1.8333333333333333,222,6.093700538144983,0.0970873786407767,1,8.666666666666666,5,3.0,4.0,False,False,False,True,False,False,True,True,False,False
36,22,7,1.2220088555966417,0.7777777777777778,0.7777777777777778,158,11.159015977681968,0.24615384615384617,2,1.565217391304348,44,3.0,18.0,False,False,False,False,False,True,False,False,True,False
59,16,3,0.8395536627436614,1.6666666666666667,0.4166666666666667,175,2.683417698359456,0.32592592592592595,2,3.4705882352941178,32,3.0,9.0,False,False,True,False,False,False,True,False,True,False
50,4,6,1.7807658245326683,1.2142857142857142,1.1333333333333333,266,10.88611449451888,0.2616822429906542,2,9.080459770114944,8,3.0,18.0,False,True,False,False,False,True,False,True,False,False
36,16,5,1.602415542106448,0.8461538461538461,2.2,167,13.970471503413242,0.1032258064516129,2,2.1176470588235294,32,3.0,9.0,False,False,True,False,False,False,True,False,False,False
22,22,3,1.6572845187711438,1.1,1.8333333333333333,166,10.836252189141856,0.13333333333333333,2,0.9565217391304348,44,3.0,9.0,False,False,True,False,False,False,True,False,True,False
58,3,8,1.249843769528809,3.3333333333333335,5.0,180,1.9980019980019983,0.022222222222222223,2,9.080459770114944,6,3.0,8.0,False,False,True,False,False,True,False,False,False,True
44,23,8,0.5391575418337238,0.5555555555555556,0.5,240,6.8960112843821015,0.17307692307692307,1,1.8333333333333333,23,3.0,8.0,False,False,False,False,False,False,False,False,False,True
32,4,3,1.0172116840632983,0.6666666666666666,1.6,189,11.179378204832078,0.0903954802259887,2,6.4,8,3.0,3.0,False,False,False,False,True,False,True,False,False,True
59,16,1,1.7551137632830203,1.6666666666666667,3.75,200,7.482356942436869,0.0625,2,3.4705882352941178,32,3.0,2.0,False,False,False,False,True,True,False,False,False,True
37,5,7,1.197889338784885,0.8461538461538461,1.0,242,10.446343779677115,0.1941747572815534,2,6.166666666666667,10,3.0,9.0,False,True,False,False,False,False,False,False,False,False
51,22,9,3.1423084858199357,2.5714285714285716,2.0,158,8.369261983261476,0.24615384615384617,1,2.217391304347826,22,3.0,18.0,False,False,False,True,False,False,True,True,False,False
50,21,1,1.6749398544325,3.0,3.75,209,3.5704142491986857,0.05970149253731343,1,2.272727272727273,21,3.0,9.0,False,True,False,False,False,False,True,False,False,False
24,28,3,1.2602722604701546,5.272727272727273,1.375,220,0.0,0.14285714285714285,3,0.8275862068965517,84,3.0,3.0,False,False,True,False,False,False,True,False,False,True
38,18,4,1.4100575559856943,1.1111111111111112,0.9090909090909091,196,9.015469726462452,0.25,2,2.0,36,3.0,9.0,False,False,True,False,False,False,True,False,False,False
47,28,6,2.3428902746388043,1.5,2.25,197,11.443703598619189,0.16184971098265896,4,1.6206896551724137,97,3.0,18.0,False,False,True,False,False,True,False,False,True,False
30,28,8,2.2339910327912387,2.1666666666666665,1.0,176,6.865559855199101,0.36363636363636365,4,1.0344827586206897,97,3.0,8.0,False,True,False,False,False,True,False,False,False,True
38,27,6,2.3060424763348437,4.333333333333333,1.0833333333333333,168,2.8346862517716787,0.34375,2,1.3571428571428572,54,3.0,9.0,False,False,False,False,True,True,False,False,False,False
58,20,3,1.1443631445712106,1.8,1.0,205,4.065228438120756,0.1807909604519774,2,2.761904761904762,40,3.0,9.0,False,True,False,False,False,True,False,False,False,False
52,8,3,1.1854725724754822,0.8181818181818182,4.5,171,10.527826960807772,0.023391812865497075,1,5.777777777777778,8,3.0,9.0,False,False,False,True,False,False,True,False,False,False
52,8,2,1.7184546406086452,0.6666666666666666,1.1111111111111112,160,19.223567594557483,0.24242424242424243,2,5.777777777777778,16,3.0,6.0,False,False,False,False,True,True,False,False,True,False
32,7,9,1.2863842078796879,0.7692307692307693,0.8333333333333334,215,12.338178249287283,0.25142857142857145,3,4.0,21,3.0,9.0,False,True,False,False,False,False,False,False,False,False
59,10,9,1.03340446377045,0.5384615384615384,1.1666666666666667,169,14.157773368370247,0.13071895424836602,4,5.363636363636363,40,3.0,9.0,False,False,False,False,True,False,True,False,False,False
43,2,2,1.8982651683568332,1.8888888888888888,2.4285714285714284,221,7.140828498397371,0.11940298507462686,2,9.080459770114944,4,3.0,9.0,False,True,False,False,False,True,False,False,False,False
24,20,8,2.0891287104378233,1.2142857142857142,4.25,191,12.769567352770462,0.06557377049180328,2,1.1428571428571428,40,3.0,18.0,False,False,False,False,True,False,False,True,False,False
49,25,7,1.8029535657504383,0.6666666666666666,3.3333333333333335,130,20.167627029858565,0.06349206349206349,4,1.8846153846153846,97,3.0,9.0,False,False,False,False,False,True,False,False,False,False
53,6,6,1.4150226286676568,0.7333333333333333,1.8333333333333333,191,14.394541290835164,0.11428571428571428,1,7.571428571428571,6,3.0,6.0,False,False,False,False,False,False,False,False,False,True
25,15,5,1.0767574219350868,5.272727272727273,5.416666666666666,143,0.0,0.0,2,1.5625,30,3.0,5.0,True,False,False,False,False,False,True,False,False,True
59,14,3,2.394199507556692,1.1428571428571428,2.0,175,15.546012936891884,0.18543046357615894,2,3.933333333333333,28,3.0,9.0,False,False,False,True,False,True,False,False,True,False
32,28,5,0.4176633633291567,0.3,0.25,202,10.014161440420798,0.2716049382716049,1,1.103448275862069,28,3.0,9.0,False,False,False,False,True,False,True,False,False,False
22,27,7,2.0227327579271583,5.272727272727273,1.7777777777777777,206,0.0,0.1797752808988764,3,0.7857142857142857,81,3.0,18.0,False,False,False,False,True,False,True,False,True,False
37,8,4,1.7008380492933792,1.5,1.25,238,8.157547791694133,0.2222222222222222,1,4.111111111111111,8,3.0,9.0,False,False,False,True,False,False,True,False,False,False
55,9,5,1.8697943226245113,1.2142857142857142,5.416666666666666,208,11.429941651346814,0.0392156862745098,1,5.5,9,3.0,5.0,False,False,False,True,False,False,False,False,False,True
53,5,5,1.4227298504641284,1.0,5.416666666666666,205,10.498270171392214,0.01951219512195122,2,8.833333333333334,10,3.0,15.0,False,False,False,False,True,True,False,False,True,False
54,5,2,1.5398306186319504,3.5,3.5,212,2.6376788426184956,0.058823529411764705,1,9.0,5,3.0,9.0,True,False,False,False,False,False,True,False,False,False
32,9,2,1.2220355223507517,1.3333333333333333,1.1428571428571428,168,6.1036510931084225,0.16216216216216217,2,3.2,18,3.0,8.0,False,True,False,False,False,True,False,True,False,False
57,22,1,3.1423373577303,5.272727272727273,5.416666666666666,141,2.643118880278729,0.058394160583941604,1,2.4782608695652173,22,3.0,2.0,False,False,False,True,False,False,True,False,False,True
34,7,1,0.9704835753007028,3.0,2.25,216,1.7240028210955254,0.057692307692307696,2,4.25,14,3.0,9.0,False,False,False,False,False,True,False,False,False,False
41,8,2,0.6768085400932149,0.26666666666666666,0.5,158,18.928220255653883,0.208955223880597,2,4.555555555555555,16,3.0,6.0,True,False,False,False,False,True,False,False,True,False
46,28,7,1.9876883786486126,3.75,1.0714285714285714,218,3.1773541305603694,0.3058823529411765,4,1.5862068965517242,97,3.0,7.0,False,False,False,False,False,False,True,False,False,True
27,24,5,2.1092712057087284,1.1666666666666667,5.416666666666666,146,13.24430823117338,0.0,3,1.08,72,3.0,15.0,False,False,True,False,False,False,True,False,True,False
58,15,5,3.397766253190486,1.3571428571428572,5.416666666666666,127,18.575047087094887,0.031496062992125984,4,3.625,60,3.0,9.0,True,False,False,False,False,False,True,False,False,False
47,29,1,0.3881850584042065,3.0,0.3,206,0.0,0.20689655172413793,3,1.5666666666666667,87,3.0,2.0,True,False,False,False,False,True,False,False,False,True
25,3,8,1.4377017683731752,2.0,0.7692307692307693,201,4.596020264271165,0.3057324840764331,3,6.25,9,3.0,9.0,False,False,False,False,False,False,False,False,False,False
47,21,1,2.075184565657582,1.875,3.0,175,7.7398602804442875,0.09815950920245399,3,2.1363636363636362,63,3.0,9.0,False,False,False,False,True,False,True,False,False,False
39,27,5,0.34732820410268284,0.2,0.42857142857142855,214,12.956419316843347,0.12371134020618557,1,1.3928571428571428,27,3.0,9.0,False,False,True,False,False,False,False,False,False,False
34,17,8,1.1239071098071842,0.5,1.0,161,16.679302501895375,0.1702127659574468,2,1.8888888888888888,34,3.0,9.0,False,False,False,False,False,True,False,False,False,False
29,19,2,2.550318065235977,2.6666666666666665,3.2,154,6.368689207966652,0.11267605633802817,3,1.45,57,3.0,6.0,True,False,False,False,False,True,False,False,True,False
54,18,6,1.4227298504641284,4.333333333333333,5.416666666666666,201,1.7497116952320357,0.0,1,2.8421052631578947,18,3.0,9.0,False,False,False,False,True,False,True,False,False,False
37,10,4,0.820760770619749,1.25,0.3333333333333333,190,3.9351299785356546,0.4057971014492754,1,3.3636363636363638,10,3.0,12.0,False,False,True,False,False,False,False,False,True,False
52,2,6,1.9276164558658297,3.4,5.416666666666666,194,3.6255767963085037,0.0,2,9.080459770114944,4,3.0,6.0,False,False,False,False,True,False,False,False,False,True
44,2,2,1.5111965929385904,0.6428571428571429,1.5,151,17.442215039336464,0.14814814814814814,4,9.080459770114944,8,3.0,8.0,False,False,False,False,False,False,True,True,False,False
37,17,7,2.571061276960434,1.6363636363636365,2.25,182,11.415525114155251,0.17721518987341772,3,2.0555555555555554,51,3.0,9.0,False,False,False,False,True,False,False,False,False,False
31,15,1,1.4191534104836732,2.0,1.25,183,4.536784038768881,0.1761006289308176,3,1.9375,45,3.0,3.0,True,False,False,False,False,True,False,False,True,False
57,27,2,2.1828395231335196,5.272727272727273,5.416666666666666,131,1.341708849179728,0.0,2,2.0357142857142856,54,3.0,2.0,True,False,False,False,False,False,True,False,False,True
52,16,6,3.095791796892358,5.272727272727273,3.8,151,2.6040125466059063,0.11510791366906475,2,3.0588235294117645,32,3.0,18.0,False,True,False,False,False,False,False,True,False,False
53,6,5,1.7723270559467732,1.7,1.4166666666666667,255,7.500852369587453,0.20465116279069767,3,7.571428571428571,18,3.0,18.0,False,False,True,False,False,True,False,True,False,False
42,20,6,1.2145599980370747,0.6428571428571429,2.25,175,14.021669853409815,0.0718562874251497,3,2.0,60,3.0,9.0,False,False,False,False,False,True,False,False,False,False
37,26,1,2.2941688851811413,2.125,5.416666666666666,167,7.550129921066824,0.023952095808383235,2,1.3703703703703705,52,3.0,9.0,False,False,False,False,True,False,False,False,False,False
50,2,1,1.7029840925804078,0.9230769230769231,1.3333333333333333,187,13.610352116306645,0.20125786163522014,3,9.080459770114944,6,3.0,3.0,False,False,False,True,False,False,False,False,True,False
37,15,6,0.8650616215973307,5.272727272727273,0.7777777777777778,210,0.0,0.17582417582417584,1,2.3125,15,3.0,18.0,True,False,False,False,False,False,False,False,True,False
36,21,3,2.8049549730912213,4.75,1.5833333333333333,193,3.5394433420925617,0.2875816993464052,4,1.6363636363636365,84,3.0,9.0,False,True,False,False,False,True,False,False,True,False
29,18,7,1.3034912829020455,4.0,2.6666666666666665,143,1.3020062733029532,0.05755395683453238,3,1.5263157894736843,54,3.0,7.0,False,False,False,False,False,True,False,False,False,True
36,8,4,0.5527027162826221,0.5555555555555556,0.38461538461538464,247,7.069124794151907,0.23645320197044334,1,4.0,8,3.0,9.0,True,False,False,False,False,False,False,False,False,False
42,4,7,1.4087143265261894,1.1818181818181819,4.333333333333333,211,8.662440445721938,0.03864734299516908,2,8.4,8,3.0,18.0,False,False,False,False,False,True,False,False,True,False
42,28,5,1.7184546406086452,0.8333333333333334,1.0,164,15.104231681438023,0.2727272727272727,4,1.4482758620689655,97,3.0,9.0,True,False,False,False,False,True,False,False,False,False
28,5,7,0.39994667377682974,0.23076923076923078,0.42857142857142855,189,12.786361214704316,0.14201183431952663,2,4.666666666666667,10,3.0,18.0,False,False,False,False,False,True,False,False,True,False
40,8,3,2.3060424763348437,0.8666666666666667,1.0833333333333333,168,19.84280376240175,0.34375,1,4.444444444444445,8,3.0,9.0,True,False,False,False,False,False,False,False,False,False
43,22,8,1.43910439113736,2.0,1.1666666666666667,258,4.930524428507397,0.2018348623853211,4,1.8695652173913044,88,3.0,9.0,False,False,False,True,False,True,False,False,False,False
59,17,7,1.9266979025266013,2.0,1.2,173,6.4151163468828365,0.2553191489361702,2,3.2777777777777777,34,3.0,18.0,False,False,False,True,False,False,True,False,True,False
34,6,5,0.4048533326790249,0.75,1.5,167,3.2357699661714956,0.023952095808383235,2,4.857142857142857,12,3.0,9.0,False,False,False,True,False,False,False,False,False,False
47,15,3,1.6095833617855646,5.272727272727273,5.416666666666666,205,0.0,0.0,2,2.9375,30,3.0,3.0,False,False,False,True,False,True,False,False,False,True
43,1,5,2.50598017997494,2.0,1.2,214,8.901476835929598,0.345679012345679,3,9.080459770114944,3,3.0,15.0,False,False,False,False,True,True,False,False,True,False
28,11,1,0.9512382311292713,2.6666666666666665,2.6666666666666665,193,1.9008942843565044,0.042328042328042326,3,2.3333333333333335,33,3.0,4.0,False,False,True,False,False,True,False,True,False,False
56,6,8,0.6213916914281842,0.38461538461538464,0.8333333333333334,197,11.920350386056803,0.11049723756906077,2,8.0,12,3.0,9.0,True,False,False,False,False,False,False,False,False,False
24,23,6,1.4191869778843362,4.0,5.416666666666666,190,1.8906840838776213,0.021052631578947368,4,1.0,92,3.0,9.0,False,False,False,False,False,False,True,False,False,False
56,6,4,1.9876883786486126,2.5,1.0714285714285714,218,5.2955902176006155,0.3058823529411765,1,8.0,6,3.0,16.0,True,False,False,False,False,True,False,True,False,False
37,20,4,1.8765815886495247,1.3846153846153846,5.416666666666666,211,10.00113649278327,0.0,4,1.7619047619047619,80,3.0,4.0,False,True,False,False,False,True,False,False,False,True
37,20,1,1.3606704394347033,0.8571428571428571,5.416666666666666,198,11.783124588002638,0.020202020202020204,1,1.7619047619047619,20,3.0,3.0,False,False,False,True,False,True,False,False,True,False
23,18,1,2.051579612686637,3.0,1.5,237,4.555431316519651,0.2233502538071066,3,1.2105263157894737,54,3.0,2.0,False,False,False,False,True,False,False,False,False,True
59,18,8,0.8669011240161166,0.7272727272727273,0.5714285714285714,255,8.662440445721938,0.25120772946859904,1,3.1052631578947367,18,3.0,18.0,False,False,False,True,False,False,True,True,False,False
38,7,6,1.6446907327284113,4.0,5.333333333333333,222,2.4652622142536984,0.03669724770642202,3,4.75,21,3.0,18.0,False,False,False,True,False,True,False,False,True,False
59,26,4,2.1741405169106276,3.4,1.8888888888888888,204,4.088839327200074,0.18181818181818182,3,2.185185185185185,78,3.0,4.0,False,True,False,False,False,True,False,False,False,True
45,24,3,1.9409252920210325,3.0,3.75,182,4.1368935690109065,0.06896551724137931,2,1.8,48,3.0,9.0,False,False,False,False,False,False,True,False,True,False
43,16,1,1.3412834863615857,0.7692307692307693,0.9090909090909091,204,12.864243251145114,0.23809523809523808,1,2.5294117647058822,16,3.0,3.0,True,False,False,False,False,True,False,False,True,False
